ui_id,ui_key,symbol,current_text,target_text_th,translation_status,scope_class,current_language,ui_areas,usage_count,definition_kind,source_file,source_line,line_count,control_codes,has_placeholders,width_constraint_status,visual_qa_status,translator_note
UI0434,global:gText_SafariZoneMenu,gText_SafariZoneMenu,"BALL{CLEAR_TO 56}{POKEBLOCK}
GO NEAR{CLEAR_TO 56}RUN",,pending,core_ui_prompt,english,BATTLE_UI,1,c_u8,src/battle_message.c,1276,2,{CLEAR_TO 56};{POKEBLOCK},yes,pending_usage_to_window_mapping,pending,
UI0435,global:gText_SaveError,gText_SaveError,"Save error.\pPlease exchange the
backup memory.","บันทึกผิดพลาด\pโปรดเปลี่ยน
หน่วยความจำสำรอง",proof_passed,system_message,english,START_SAVE,1,asm_string,data/text/save.inc,26,2,\p,yes,pass,proof_passed,Runtime prompt-gallery evidence reviewed and accepted.
UI0436,global:gText_SaveFileCorrupted,gText_SaveFileCorrupted,"The save file is corrupted. The
previous save file will be loaded.","ไฟล์บันทึกเสียหาย
จะโหลดไฟล์ก่อนหน้า",proof_passed,core_ui_prompt,english,MAIN_MENU,1,c_u8,src/strings.c,35,2,,no,pass,proof_passed,Runtime prompt-gallery evidence reviewed and accepted.
UI0437,global:gText_SaveFileErased,gText_SaveFileErased,"The save file has been erased
due to corruption or damage.","ไฟล์บันทึกถูกลบ
เนื่องจากเสียหาย",proof_passed,core_ui_prompt,english,MAIN_MENU,1,c_u8,src/strings.c,36,2,,no,pass,proof_passed,Runtime prompt-gallery evidence reviewed and accepted.
UI0438,global:gText_SavingBadges,gText_SavingBadges,BADGES,เข็มกลัด,proof_passed,core_ui_label,english,START_SAVE,1,c_u8,src/strings.c,1695,1,,no,pass,proof_passed,Runtime screenshot reviewed: rendering and translation passed.
UI0439,global:gText_SavingDontTurnOff,gText_SavingDontTurnOff,"SAVING…
DON'T TURN OFF THE POWER.","กำลังบันทึก…
ห้ามปิดเครื่อง",proof_passed,core_ui_prompt,english,START_SAVE,1,asm_string,data/text/save.inc,9,2,,no,pass,proof_passed,Runtime QA gallery reviewed and accepted.
UI0440,global:gText_SavingDontTurnOffPower,gText_SavingDontTurnOffPower,"SAVING…
DON'T TURN OFF THE POWER.","กำลังบันทึก…
ห้ามปิดเครื่อง",proof_passed,core_ui_prompt,english,START_SAVE,1,asm_string,data/text/save.inc,31,2,,no,pass,proof_passed,Runtime prompt-gallery evidence reviewed and accepted.
UI0441,global:gText_SavingPlayer,gText_SavingPlayer,PLAYER,ผู้เล่น,proof_passed,core_ui_label,english,START_SAVE,1,c_u8,src/strings.c,1694,1,,no,pass,proof_passed,Runtime screenshot reviewed: rendering and translation passed.
UI0442,global:gText_SavingPokedex,gText_SavingPokedex,POKéDEX,โปเกเด็กซ์,proof_passed,core_ui_label,english,START_SAVE,1,c_u8,src/strings.c,1696,1,,no,pass,proof_passed,Runtime QA gallery reviewed and accepted.
UI0443,global:gText_SavingTime,gText_SavingTime,TIME,เวลา,proof_passed,core_ui_label,english,START_SAVE,1,c_u8,src/strings.c,1697,1,,no,pass,proof_passed,Runtime screenshot reviewed: rendering and translation passed.
UI0444,global:gText_SearchCompleted,gText_SearchCompleted,Search completed.,,pending,core_ui_prompt,english,POKEDEX,1,c_u8,src/strings.c,121,1,,no,pending_usage_to_window_mapping,pending,
UI0445,global:gText_SearchForPkmnBasedOnParameters,gText_SearchForPkmnBasedOnParameters,"Search for POKéMON based on
selected parameters.",,pending,core_ui_prompt,english,POKEDEX,1,c_u8,src/strings.c,123,2,,no,pending_usage_to_window_mapping,pending,
UI0446,global:gText_SearchingPleaseWait,gText_SearchingPleaseWait,"Searching…
Please wait.",,pending,core_ui_prompt,english,POKEDEX,1,c_u8,src/strings.c,120,2,,no,pending_usage_to_window_mapping,pending,
UI0447,global:gText_Second_PM,gText_Second_PM,SECOND,,pending,core_ui_label,english,PARTY_MENU,1,c_u8,src/strings.c,461,1,,no,pending_usage_to_window_mapping,pending,
UI0448,global:gText_SeeYa,gText_SeeYa,SEE YA!,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,946,1,,no,pending_usage_to_window_mapping,pending,
UI0449,global:gText_SeeYaDescription,gText_SeeYaDescription,Return to the previous menu.,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,951,1,,no,pending_usage_to_window_mapping,pending,
UI0450,global:gText_SelectPokedexListingMode,gText_SelectPokedexListingMode,Select the POKéDEX listing mode.,,pending,core_ui_prompt,english,POKEDEX,1,c_u8,src/strings.c,127,1,,no,pending_usage_to_window_mapping,pending,
UI0451,global:gText_SelectPokedexMode,gText_SelectPokedexMode,Select the POKéDEX mode.,,pending,core_ui_prompt,english,POKEDEX,1,c_u8,src/strings.c,126,1,,no,pending_usage_to_window_mapping,pending,
UI0452,global:gText_SelectorArrow,gText_SelectorArrow,▶,,not_applicable,technical_not_translatable,nonlinguistic,POKEDEX,1,c_u8,src/strings.c,170,1,,no,pending_usage_to_window_mapping,pending,
UI0453,global:gText_SelectorArrow2,gText_SelectorArrow2,▶,,not_applicable,technical_not_translatable,nonlinguistic,BAG;PC_STORAGE;SHOP,3,c_u8,src/strings.c,220,1,,no,pending_usage_to_window_mapping,pending,
UI0454,global:gText_SendMailToPC,gText_SendMailToPC,"Send the removed MAIL to
your PC?",,pending,core_ui_prompt,english,PARTY_MENU,1,c_u8,src/strings.c,390,2,,no,pending_usage_to_window_mapping,pending,
UI0455,global:gText_SendOut,gText_SendOut,SEND OUT,,pending,core_ui_label,english,PARTY_MENU,1,c_u8,src/strings.c,368,1,,no,pending_usage_to_window_mapping,pending,
UI0456,global:gText_Shift,gText_Shift,SHIFT,,pending,core_ui_label,english,PARTY_MENU,1,c_u8,src/strings.c,367,1,,no,pending_usage_to_window_mapping,pending,
UI0457,global:gText_ShopBuy,gText_ShopBuy,BUY,,pending,core_ui_label,english,SHOP,2,c_u8,src/strings.c,343,1,,no,pending_usage_to_window_mapping,pending,
UI0458,global:gText_ShopQuit,gText_ShopQuit,QUIT,,pending,core_ui_label,english,SHOP,2,c_u8,src/strings.c,345,1,,no,pending_usage_to_window_mapping,pending,
UI0459,global:gText_ShopSell,gText_ShopSell,SELL,,pending,core_ui_label,english,SHOP,1,c_u8,src/strings.c,344,1,,no,pending_usage_to_window_mapping,pending,
UI0460,global:gText_SizeComparedTo,gText_SizeComparedTo,SIZE COMPARED TO\x20,,pending,core_ui_label,english,POKEDEX,1,c_u8,src/strings.c,116,1,,no,pending_usage_to_window_mapping,pending,
UI0461,global:gText_Slash,gText_Slash,/,,not_applicable,technical_not_translatable,nonlinguistic,BATTLE_UI;PARTY_MENU,2,c_u8,src/strings.c,208,1,,no,pending_usage_to_window_mapping,pending,
UI0462,global:gText_Sound,gText_Sound,SOUND,เสียง,proof_passed,core_ui_label,english,OPTION_MENU,1,c_u8,src/strings.c,1532,1,,no,pass,proof_passed,Runtime screenshot reviewed: rendering and translation passed.
UI0463,global:gText_SoundMono,gText_SoundMono,{COLOR GREEN}{SHADOW LIGHT_GREEN}MONO,{COLOR GREEN}{SHADOW LIGHT_GREEN}โมโน,proof_passed,core_ui_label,english,OPTION_MENU,1,c_u8,src/strings.c,1543,1,{COLOR GREEN};{SHADOW LIGHT_GREEN},yes,pass,proof_passed,Runtime screenshot reviewed: rendering and translation passed.
UI0464,global:gText_SoundStereo,gText_SoundStereo,{COLOR GREEN}{SHADOW LIGHT_GREEN}STEREO,{COLOR GREEN}{SHADOW LIGHT_GREEN}สเตอริโอ,proof_passed,core_ui_label,english,OPTION_MENU,2,c_u8,src/strings.c,1544,1,{COLOR GREEN};{SHADOW LIGHT_GREEN},yes,pass,proof_passed,Runtime screenshot reviewed: rendering and translation passed.
UI0465,global:gText_SpAtk3,gText_SpAtk3,SP. ATK,,pending,core_ui_label,english,PARTY_MENU,2,c_u8,src/strings.c,378,1,,no,pending_usage_to_window_mapping,pending,
UI0466,global:gText_SpAtk4,gText_SpAtk4,SP. ATK,,pending,core_ui_label,english,PARTY_MENU;SUMMARY,3,c_u8,src/strings.c,499,1,,no,pending_usage_to_window_mapping,pending,
UI0467,global:gText_SpDef3,gText_SpDef3,SP. DEF,,pending,core_ui_label,english,PARTY_MENU,2,c_u8,src/strings.c,379,1,,no,pending_usage_to_window_mapping,pending,
UI0468,global:gText_SpDef4,gText_SpDef4,SP. DEF,,pending,core_ui_label,english,PARTY_MENU;SUMMARY,3,c_u8,src/strings.c,500,1,,no,pending_usage_to_window_mapping,pending,
UI0469,global:gText_SpaceForVar1Full,gText_SpaceForVar1Full,The space for {STR_VAR_1} is full.{PAUSE_UNTIL_PRESS},,pending,system_message,english,SHOP,1,c_u8,src/strings.c,358,1,{PAUSE_UNTIL_PRESS};{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0470,global:gText_Speed2,gText_Speed2,SPEED,,pending,core_ui_label,english,PARTY_MENU;SUMMARY,5,c_u8,src/strings.c,501,1,,no,pending_usage_to_window_mapping,pending,
UI0471,global:gText_Status,gText_Status,STATUS,,pending,core_ui_label,english,SUMMARY,1,c_u8,src/strings.c,511,1,,no,pending_usage_to_window_mapping,pending,
UI0472,global:gText_StopLearningMove2,gText_StopLearningMove2,"Stop trying to teach
{STR_VAR_2}?",,pending,core_ui_prompt,english,PARTY_MENU,1,c_u8,src/strings.c,407,2,{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0473,global:gText_Store,gText_Store,STORE,,pending,core_ui_label,english,PARTY_MENU,1,c_u8,src/strings.c,202,1,,no,pending_usage_to_window_mapping,pending,
UI0474,global:gText_StoreItemsInPC,gText_StoreItemsInPC,Store items in the PC.,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,592,1,,no,pending_usage_to_window_mapping,pending,
UI0475,global:gText_Summary5,gText_Summary5,SUMMARY,,pending,core_ui_label,english,PARTY_MENU,1,c_u8,src/strings.c,370,1,,no,pending_usage_to_window_mapping,pending,
UI0476,global:gText_Switch,gText_Switch,SWITCH,,pending,core_ui_label,english,SUMMARY,2,c_u8,src/strings.c,517,1,,no,pending_usage_to_window_mapping,pending,
UI0477,global:gText_Switch2,gText_Switch2,SWITCH,,pending,core_ui_label,english,PARTY_MENU,1,c_u8,src/strings.c,369,1,,no,pending_usage_to_window_mapping,pending,
UI0478,global:gText_SwitchPokedexListings,gText_SwitchPokedexListings,Switch POKéDEX listings.,,pending,core_ui_prompt,english,POKEDEX,1,c_u8,src/strings.c,124,1,,no,pending_usage_to_window_mapping,pending,
UI0479,global:gText_SwitchedPkmnItem,gText_SwitchedPkmnItem,"The {STR_VAR_2} was taken and
replaced with the {STR_VAR_1}.{PAUSE_UNTIL_PRESS}",,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,400,2,{PAUSE_UNTIL_PRESS};{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0480,global:gText_TMHMContainedVar1,gText_TMHMContainedVar1,"It contained
{STR_VAR_1}.\pTeach {STR_VAR_1}
to a POKéMON?",,pending,system_message,english,BAG,1,c_u8,src/strings.c,250,3,\p;{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0481,global:gText_Take,gText_Take,TAKE,,pending,core_ui_label,english,PARTY_MENU,1,c_u8,src/strings.c,201,1,,no,pending_usage_to_window_mapping,pending,
UI0482,global:gText_Take2,gText_Take2,TAKE,,pending,core_ui_label,english,PARTY_MENU,1,c_u8,src/strings.c,374,1,,no,pending_usage_to_window_mapping,pending,
UI0483,global:gText_TakeOutItemsFromPC,gText_TakeOutItemsFromPC,Take out items from the PC.,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,593,1,,no,pending_usage_to_window_mapping,pending,
UI0484,global:gText_TeachWhichMoveToPkmn,gText_TeachWhichMoveToPkmn,Teach which move to {STR_VAR_1}?,,pending,core_ui_prompt,english,MOVE_UI,2,c_u8,src/strings.c,1857,1,{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0485,global:gText_TeachWhichPokemon,gText_TeachWhichPokemon,Teach which POKéMON?,,pending,core_ui_prompt,english,PARTY_MENU,1,c_u8,src/strings.c,434,1,,no,pending_usage_to_window_mapping,pending,
UI0486,global:gText_TellHimTheWords,gText_TellHimTheWords,Tell him the words.,บอกคำให้เขา,proof_passed,core_ui_prompt,english,MAIN_MENU,1,c_u8,src/strings.c,1645,1,,no,pass,proof_passed,Runtime QA gallery reviewed and accepted.
UI0487,global:gText_TextSpeed,gText_TextSpeed,TEXT SPEED,ความเร็วข้อความ,proof_passed,core_ui_label,english,OPTION_MENU,1,c_u8,src/strings.c,1529,1,,no,pass,proof_passed,Runtime screenshot reviewed: rendering and translation passed.
UI0488,global:gText_TextSpeedFast,gText_TextSpeedFast,{COLOR GREEN}{SHADOW LIGHT_GREEN}FAST,{COLOR GREEN}{SHADOW LIGHT_GREEN}เร็ว,proof_passed,core_ui_label,english,OPTION_MENU,3,c_u8,src/strings.c,1538,1,{COLOR GREEN};{SHADOW LIGHT_GREEN},yes,pass,proof_passed,Runtime screenshot reviewed: rendering and translation passed.
UI0489,global:gText_TextSpeedMid,gText_TextSpeedMid,{COLOR GREEN}{SHADOW LIGHT_GREEN}MID,{COLOR GREEN}{SHADOW LIGHT_GREEN}กลาง,proof_passed,core_ui_label,english,OPTION_MENU,2,c_u8,src/strings.c,1537,1,{COLOR GREEN};{SHADOW LIGHT_GREEN},yes,pass,proof_passed,Runtime screenshot reviewed: rendering and translation passed.
UI0490,global:gText_TextSpeedSlow,gText_TextSpeedSlow,{COLOR GREEN}{SHADOW LIGHT_GREEN}SLOW,{COLOR GREEN}{SHADOW LIGHT_GREEN}ช้า,proof_passed,core_ui_label,english,OPTION_MENU,2,c_u8,src/strings.c,1536,1,{COLOR GREEN};{SHADOW LIGHT_GREEN},yes,pass,proof_passed,Runtime screenshot reviewed: rendering and translation passed.
UI0491,global:gText_ThankYouIllSendItHome,gText_ThankYouIllSendItHome,"Thank you!
I'll send it to your home PC.",,pending,core_ui_prompt,english,SHOP,1,c_u8,src/strings.c,354,2,,no,pending_usage_to_window_mapping,pending,
UI0492,global:gText_ThanksIllSendItHome,gText_ThanksIllSendItHome,"Thanks!
I'll send it to your PC at home.",,pending,core_ui_prompt,english,SHOP,1,c_u8,src/strings.c,355,2,,no,pending_usage_to_window_mapping,pending,
UI0493,global:gText_ThatIsntAnEgg,gText_ThatIsntAnEgg,That isn't an EGG.,,pending,core_ui_prompt,english,PARTY_MENU,1,c_u8,src/strings.c,495,1,,no,pending_usage_to_window_mapping,pending,
UI0494,global:gText_ThatsYourLastPkmn,gText_ThatsYourLastPkmn,That's your last POKéMON!,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,886,1,,no,pending_usage_to_window_mapping,pending,
UI0495,global:gText_Third_PM,gText_Third_PM,THIRD,,pending,core_ui_label,english,PARTY_MENU,1,c_u8,src/strings.c,462,1,,no,pending_usage_to_window_mapping,pending,
UI0496,global:gText_ThisIsAPokemon,gText_ThisIsAPokemon,This is what we call a “POKéMON.”{PAUSE 96}\p,"นี่คือสิ่งที่เราเรียกว่า
“โปเกมอน”{PAUSE 96}\p",proof_passed,system_message,english,MAIN_MENU,1,c_u8,src/strings.c,106,1,\p;{PAUSE 96},yes,pass,proof_passed,Runtime screenshot reviewed: rendering and translation passed.
UI0497,global:gText_ThreeDashes,gText_ThreeDashes,---,,not_applicable,technical_not_translatable,nonlinguistic,BAG;SUMMARY,5,c_u8,src/strings.c,211,1,,no,pending_usage_to_window_mapping,pending,
UI0498,global:gText_ThrewAwayVar2Var1s,gText_ThrewAwayVar2Var1s,"Threw away {STR_VAR_2}
{STR_VAR_1}(s).",,pending,core_ui_prompt,english,BAG;PC_STORAGE,2,c_u8,src/strings.c,240,2,{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0499,global:gText_ThrowAwayItem,gText_ThrowAwayItem,"Throw away this
{STR_VAR_1}?",,pending,core_ui_prompt,english,PARTY_MENU,1,c_u8,src/strings.c,429,2,{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0500,global:gText_ThrowAwayItemsInPC,gText_ThrowAwayItemsInPC,Throw away items stored in the PC.,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,594,1,,no,pending_usage_to_window_mapping,pending,
UI0501,global:gText_ThrowInPremierBall,gText_ThrowInPremierBall,"I'll throw in a PREMIER BALL, too.{PAUSE_UNTIL_PRESS}",,pending,system_message,english,SHOP,1,c_u8,src/strings.c,361,1,{PAUSE_UNTIL_PRESS},yes,pending_usage_to_window_mapping,pending,
UI0502,global:gText_TooImportantToToss,gText_TooImportantToToss,"That's much too
important to toss
out!",,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,238,3,,no,pending_usage_to_window_mapping,pending,
UI0503,global:gText_TossHowManyVar1s,gText_TossHowManyVar1s,"Toss out how many
{STR_VAR_1}(s)?",,pending,core_ui_prompt,english,BAG;PC_STORAGE,2,c_u8,src/strings.c,239,2,{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0504,global:gText_TossItem,gText_TossItem,TOSS ITEM,,pending,core_ui_label,english,PC_STORAGE,2,c_u8,src/strings.c,591,1,,no,pending_usage_to_window_mapping,pending,
UI0505,global:gText_Trade4,gText_Trade4,TRADE,,pending,core_ui_label,english,PARTY_MENU,2,c_u8,src/strings.c,376,1,,no,pending_usage_to_window_mapping,pending,
UI0506,global:gText_TrainerCloseBy,gText_TrainerCloseBy,"That TRAINER is close by.
Talk to the TRAINER in person!",,pending,core_ui_prompt,english,POKENAV,1,c_u8,src/strings.c,993,2,,no,pending_usage_to_window_mapping,pending,
UI0507,global:gText_TurnOff,gText_TurnOff,TURN OFF,,pending,core_ui_label,english,PC_STORAGE,1,c_u8,src/strings.c,585,1,,no,pending_usage_to_window_mapping,pending,
UI0508,global:gText_TurnedOverVar1ForVar2,gText_TurnedOverVar1ForVar2,"Turned over the {STR_VAR_2}
and received ¥{STR_VAR_1}.",,pending,core_ui_prompt,english,BAG,1,c_u8,src/strings.c,365,2,{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0509,global:gText_TwoDashes,gText_TwoDashes,--,,not_applicable,technical_not_translatable,nonlinguistic,SUMMARY,1,c_u8,src/strings.c,210,1,,no,pending_usage_to_window_mapping,pending,
UI0510,global:gText_TypeSlash,gText_TypeSlash,TYPE/,,pending,core_ui_label,english,SUMMARY,1,c_u8,src/strings.c,506,1,,no,pending_usage_to_window_mapping,pending,
UI0511,global:gText_UnkHeight,gText_UnkHeight,{CLEAR_TO 12}??'??”,,not_applicable,technical_not_translatable,nonlinguistic,POKEDEX,1,c_u8,src/strings.c,108,1,{CLEAR_TO 12},yes,pending_usage_to_window_mapping,pending,
UI0512,global:gText_UnkWeight,gText_UnkWeight,????.? lbs.,,pending,core_ui_prompt,english,POKEDEX,1,c_u8,src/strings.c,109,1,,no,pending_usage_to_window_mapping,pending,
UI0513,global:gText_Unknown,gText_Unknown,UNKNOWN,,pending,core_ui_label,english,POKENAV,1,c_u8,src/strings.c,1000,1,,no,pending_usage_to_window_mapping,pending,
UI0514,global:gText_UseOnWhichPokemon,gText_UseOnWhichPokemon,Use on which POKéMON?,,pending,core_ui_prompt,english,PARTY_MENU,1,c_u8,src/strings.c,435,1,,no,pending_usage_to_window_mapping,pending,
UI0515,global:gText_UsedVar2WildLured,gText_UsedVar2WildLured,"{PLAYER} used the
{STR_VAR_2}.\pWild POKéMON will be lured.{PAUSE_UNTIL_PRESS}",,pending,system_message,english,BAG,1,c_u8,src/strings.c,253,2,\p;{PAUSE_UNTIL_PRESS};{PLAYER};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0516,global:gText_UsedVar2WildRepelled,gText_UsedVar2WildRepelled,"{PLAYER} used the
{STR_VAR_2}.\pWild POKéMON will be repelled.{PAUSE_UNTIL_PRESS}",,pending,system_message,english,BAG,1,c_u8,src/strings.c,254,2,\p;{PAUSE_UNTIL_PRESS};{PLAYER};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0517,global:gText_Var1AndYouWantedVar2,gText_Var1AndYouWantedVar2,"{STR_VAR_1}? And you wanted {STR_VAR_2}?
That will be ¥{STR_VAR_3}.",,pending,core_ui_prompt,english,SHOP,1,c_u8,src/strings.c,350,2,{STR_VAR_1};{STR_VAR_2};{STR_VAR_3},yes,pending_usage_to_window_mapping,pending,
UI0518,global:gText_Var1CantBeHeld,gText_Var1CantBeHeld,The {STR_VAR_1} can't be held.,,pending,core_ui_prompt,english,BAG,1,c_u8,src/strings.c,232,1,{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0519,global:gText_Var1CantBeHeldHere,gText_Var1CantBeHeldHere,"The {STR_VAR_1} can't be held
here.",,pending,core_ui_prompt,english,BAG,1,c_u8,src/strings.c,233,2,{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0520,global:gText_Var1CertainlyHowMany,gText_Var1CertainlyHowMany,"{STR_VAR_1}? Certainly.
How many would you like?",,pending,core_ui_prompt,english,SHOP,1,c_u8,src/strings.c,348,2,{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0521,global:gText_Var1CertainlyHowMany2,gText_Var1CertainlyHowMany2,"{STR_VAR_1}? Certainly.
How many would you like?",,pending,core_ui_prompt,english,SHOP,1,c_u8,src/strings.c,349,2,{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0522,global:gText_Var1IsItThatllBeVar2,gText_Var1IsItThatllBeVar2,"{STR_VAR_1}, is it?
That'll be ¥{STR_VAR_2}. Do you want it?",,pending,core_ui_prompt,english,SHOP,1,c_u8,src/strings.c,351,2,{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0523,global:gText_Var1IsSelected,gText_Var1IsSelected,"{STR_VAR_1} is
selected.",,pending,core_ui_prompt,english,BAG,1,c_u8,src/strings.c,228,2,{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0524,global:gText_WTWeight,gText_WTWeight,WT,,pending,core_ui_label,english,POKEDEX,1,c_u8,src/strings.c,119,1,,no,pending_usage_to_window_mapping,pending,
UI0525,global:gText_WasItWorriedAboutYou,gText_WasItWorriedAboutYou,Was it worried about you?,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,893,1,,no,pending_usage_to_window_mapping,pending,
UI0526,global:gText_WhatDoYouWantToDo,gText_WhatDoYouWantToDo,What do you want to do?,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,874,1,,no,pending_usage_to_window_mapping,pending,
UI0527,global:gText_WhatToDoWithVar1sMail,gText_WhatToDoWithVar1sMail,"What would you like to do with
{STR_VAR_1}'s MAIL?",,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,603,2,{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0528,global:gText_WhatWillPkmnDo,gText_WhatWillPkmnDo,"What will
{B_ACTIVE_NAME_WITH_PREFIX} do?",,pending,core_ui_prompt,english,BATTLE_UI,1,c_u8,src/battle_message.c,1271,2,{B_ACTIVE_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,pending,
UI0529,global:gText_WhatWillPkmnDo2,gText_WhatWillPkmnDo2,"What will
{B_PLAYER_NAME} do?",,pending,core_ui_prompt,english,BATTLE_UI,1,c_u8,src/battle_message.c,1272,2,{B_PLAYER_NAME},yes,pending_usage_to_window_mapping,pending,
UI0530,global:gText_WhatWouldYouLike,gText_WhatWouldYouLike,What would you like to do?,,pending,core_ui_prompt,english,PC_STORAGE,3,c_u8,src/strings.c,222,1,,no,pending_usage_to_window_mapping,pending,
UI0531,global:gText_WhichMoveToForget,gText_WhichMoveToForget,Which move should be forgotten?{PAUSE_UNTIL_PRESS},,pending,system_message,english,PARTY_MENU,1,c_u8,src/strings.c,409,1,{PAUSE_UNTIL_PRESS},yes,pending_usage_to_window_mapping,pending,
UI0532,global:gText_WhichOneWillYouTake,gText_WhichOneWillYouTake,Which one will you take?,,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,889,1,,no,pending_usage_to_window_mapping,pending,
UI0533,global:gText_WirelessNotConnected,gText_WirelessNotConnected,"The Wireless Adapter is not
connected.","ไม่ได้เชื่อมต่อ
อะแดปเตอร์ไร้สาย",proof_passed,core_ui_prompt,english,MAIN_MENU,1,c_u8,src/strings.c,30,2,,no,pass,proof_passed,Runtime prompt-gallery evidence reviewed and accepted.
UI0534,global:gText_WithdrawHowManyItems,gText_WithdrawHowManyItems,"Withdraw how many
{STR_VAR_1}(s)?",,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,597,2,{STR_VAR_1},yes,pending_usage_to_window_mapping,pending,
UI0535,global:gText_WithdrawItem,gText_WithdrawItem,WITHDRAW ITEM,,pending,core_ui_label,english,PC_STORAGE,2,c_u8,src/strings.c,590,1,,no,pending_usage_to_window_mapping,pending,
UI0536,global:gText_WithdrawMonDescription,gText_WithdrawMonDescription,"Move POKéMON stored in BOXES to
your party.",,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,947,2,,no,pending_usage_to_window_mapping,pending,
UI0537,global:gText_WithdrawPokemon,gText_WithdrawPokemon,WITHDRAW POKéMON,,pending,core_ui_label,english,PC_STORAGE,1,c_u8,src/strings.c,942,1,,no,pending_usage_to_window_mapping,pending,
UI0538,global:gText_WithdrawXItems,gText_WithdrawXItems,"Withdrew {STR_VAR_2}
{STR_VAR_1}(s).",,pending,core_ui_prompt,english,PC_STORAGE,1,c_u8,src/strings.c,598,2,{STR_VAR_1};{STR_VAR_2},yes,pending_usage_to_window_mapping,pending,
UI0539,global:gText_WontHaveEffect,gText_WontHaveEffect,It won't have any effect.{PAUSE_UNTIL_PRESS},,pending,system_message,english,BAG;PARTY_MENU,9,c_u8,src/strings.c,380,1,{PAUSE_UNTIL_PRESS},yes,pending_usage_to_window_mapping,pending,
UI0540,global:gText_XNature,gText_XNature,{DYNAMIC 0}{DYNAMIC 2}{DYNAMIC 1}{DYNAMIC 5} nature,,pending,core_ui_label,english,SUMMARY,1,c_u8,src/strings.c,533,1,{DYNAMIC 0};{DYNAMIC 1};{DYNAMIC 2};{DYNAMIC 5},yes,pending_usage_to_window_mapping,pending,
UI0541,global:gText_XNatureFatefulEncounter,gText_XNatureFatefulEncounter,"{DYNAMIC 0}{DYNAMIC 2}{DYNAMIC 1}{DYNAMIC 5} nature,
obtained in a fateful
encounter at {LV_2}{DYNAMIC 0}{DYNAMIC 3}{DYNAMIC 1}.",,pending,core_ui_prompt,english,SUMMARY,1,c_u8,src/strings.c,531,3,{DYNAMIC 0};{DYNAMIC 1};{DYNAMIC 2};{DYNAMIC 3};{DYNAMIC 5};{LV_2},yes,pending_usage_to_window_mapping,pending,
UI0542,global:gText_XNatureHatchedAtYZ,gText_XNatureHatchedAtYZ,"{DYNAMIC 0}{DYNAMIC 2}{DYNAMIC 1}{DYNAMIC 5} nature,
hatched at {LV_2}{DYNAMIC 0}{DYNAMIC 3}{DYNAMIC 1},
{DYNAMIC 0}{DYNAMIC 4}{DYNAMIC 1}.",,pending,core_ui_prompt,english,SUMMARY,1,c_u8,src/strings.c,529,3,{DYNAMIC 0};{DYNAMIC 1};{DYNAMIC 2};{DYNAMIC 3};{DYNAMIC 4};{DYNAMIC 5};{LV_2},yes,pending_usage_to_window_mapping,pending,
