id,raw_category,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,source_file,source_line,source_label,group7_scope_decision,destination_group,corrected_group7_decision,correction_reason,stable_target_key,battle_hold_group,canonical_decision,decision_reason,evidence_source
dlg_205903cc29c387f8,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/LavaridgeTown_Gym_1F/scripts.inc,258,LavaridgeTown_Gym_1F_Text_DaniellePostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/LavaridgeTown_Gym_1F/scripts.inc::LavaridgeTown_Gym_1F_Text_DaniellePostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_adb8247c266674eb,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/LavaridgeTown_Gym_1F/scripts.inc,270,LavaridgeTown_Gym_B1F_Text_JacePostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/LavaridgeTown_Gym_1F/scripts.inc::LavaridgeTown_Gym_B1F_Text_JacePostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_98da460fab496d7c,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/LavaridgeTown_Gym_1F/scripts.inc,282,LavaridgeTown_Gym_B1F_Text_JeffPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/LavaridgeTown_Gym_1F/scripts.inc::LavaridgeTown_Gym_B1F_Text_JeffPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_3001dab5420efd1e,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/LavaridgeTown_Gym_1F/scripts.inc,295,LavaridgeTown_Gym_B1F_Text_EliPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/LavaridgeTown_Gym_1F/scripts.inc::LavaridgeTown_Gym_B1F_Text_EliPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_a8f0fe8b1aae473f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/LilycoveCity/scripts.inc,411,LilycoveCity_Text_MayShoppingLetsBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/LilycoveCity/scripts.inc::LilycoveCity_Text_MayShoppingLetsBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_5fb9bb3b708a0d92,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/LilycoveCity/scripts.inc,430,LilycoveCity_Text_MayBattleMe,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/LilycoveCity/scripts.inc::LilycoveCity_Text_MayBattleMe,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_2392827ca1f76926,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/LilycoveCity/scripts.inc,471,LilycoveCity_Text_MayYouGoingToBattleFrontier,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/LilycoveCity/scripts.inc::LilycoveCity_Text_MayYouGoingToBattleFrontier,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_0dcf76a27fcc0437,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/LilycoveCity/scripts.inc,481,LilycoveCity_Text_BrendanShoppingLetsBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/LilycoveCity/scripts.inc::LilycoveCity_Text_BrendanShoppingLetsBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_bd832ad0ea41a255,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/LilycoveCity/scripts.inc,493,LilycoveCity_Text_BrendanBattleMe,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/LilycoveCity/scripts.inc::LilycoveCity_Text_BrendanBattleMe,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_43278431586644a9,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/LilycoveCity/scripts.inc,530,LilycoveCity_Text_BrendanYouGoingToBattleFrontier,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/LilycoveCity/scripts.inc::LilycoveCity_Text_BrendanYouGoingToBattleFrontier,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_c03b6206c257ce3a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/LilycoveCity_ContestHall/scripts.inc,466,LilycoveCity_ContestHall_Text_NeverWonBattleButContest,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/LilycoveCity_ContestHall/scripts.inc::LilycoveCity_ContestHall_Text_NeverWonBattleButContest,G,NEEDS_TRANSLATION,Current source still matches English baseline; no closed coverage evidence,data/maps/LilycoveCity_ContestHall/scripts.inc
dlg_f2f37a69deceb4e3,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/LilycoveCity_Harbor/scripts.inc,563,LilycoveCity_Harbor_Text_BattleFrontierItIs,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/LilycoveCity_Harbor/scripts.inc::LilycoveCity_Harbor_Text_BattleFrontierItIs,G,NOT_APPLICABLE,Authoritative N/A evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_a5addfbf498fc639,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc,968,LittlerootTown_ProfessorBirchsLab_Text_MayHaveYouGoneToBattleFrontier,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc::LittlerootTown_ProfessorBirchsLab_Text_MayHaveYouGoneToBattleFrontier,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_2b04b4a7d7d42532,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc,973,LittlerootTown_ProfessorBirchsLab_Text_BrendanHaveYouGoneToBattleFrontier,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc::LittlerootTown_ProfessorBirchsLab_Text_BrendanHaveYouGoneToBattleFrontier,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_b7b5872359c32e1f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MagmaHideout_1F/scripts.inc,30,MagmaHideout_1F_Text_Grunt1PostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MagmaHideout_1F/scripts.inc::MagmaHideout_1F_Text_Grunt1PostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_6714deee994214c1,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MagmaHideout_1F/scripts.inc,47,MagmaHideout_1F_Text_Grunt2PostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MagmaHideout_1F/scripts.inc::MagmaHideout_1F_Text_Grunt2PostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_978093870c0b570f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MagmaHideout_2F_1R/scripts.inc,36,MagmaHideout_2F_1R_Text_Grunt14PostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MagmaHideout_2F_1R/scripts.inc::MagmaHideout_2F_1R_Text_Grunt14PostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_39f942ab51c7632d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MagmaHideout_2F_1R/scripts.inc,49,MagmaHideout_2F_1R_Text_Grunt3PostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MagmaHideout_2F_1R/scripts.inc::MagmaHideout_2F_1R_Text_Grunt3PostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_60b3a33bf004e260,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MagmaHideout_2F_1R/scripts.inc,60,MagmaHideout_2F_1R_Text_Grunt4PostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MagmaHideout_2F_1R/scripts.inc::MagmaHideout_2F_1R_Text_Grunt4PostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_d484ebb83d4f30f9,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MagmaHideout_2F_1R/scripts.inc,72,MagmaHideout_2F_1R_Text_Grunt5PostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MagmaHideout_2F_1R/scripts.inc::MagmaHideout_2F_1R_Text_Grunt5PostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_c6f3251e2f040d5c,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MagmaHideout_2F_2R/scripts.inc,30,MagmaHideout_2F_2R_Text_Grunt15PostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MagmaHideout_2F_2R/scripts.inc::MagmaHideout_2F_2R_Text_Grunt15PostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_c09f43657c600ca8,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MagmaHideout_2F_2R/scripts.inc,44,MagmaHideout_2F_2R_Text_Grunt6PostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MagmaHideout_2F_2R/scripts.inc::MagmaHideout_2F_2R_Text_Grunt6PostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_f94d99672e3868e4,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MagmaHideout_2F_2R/scripts.inc,59,MagmaHideout_2F_2R_Text_Grunt7PostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MagmaHideout_2F_2R/scripts.inc::MagmaHideout_2F_2R_Text_Grunt7PostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_91e97c48fc40e9d2,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MagmaHideout_2F_2R/scripts.inc,74,MagmaHideout_2F_2R_Text_Grunt8PostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MagmaHideout_2F_2R/scripts.inc::MagmaHideout_2F_2R_Text_Grunt8PostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_2b05cae55cdb1020,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MagmaHideout_3F_1R/scripts.inc,21,MagmaHideout_3F_1R_Text_Grunt9PostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MagmaHideout_3F_1R/scripts.inc::MagmaHideout_3F_1R_Text_Grunt9PostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_8673863e61012e92,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MagmaHideout_3F_1R/scripts.inc,37,MagmaHideout_3F_1R_Text_Grunt16PostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MagmaHideout_3F_1R/scripts.inc::MagmaHideout_3F_1R_Text_Grunt16PostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_5247d819de18962f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MagmaHideout_3F_2R/scripts.inc,21,MagmaHideout_3F_2R_Text_Grunt10PostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MagmaHideout_3F_2R/scripts.inc::MagmaHideout_3F_2R_Text_Grunt10PostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_025e6e3c8c2c46ea,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MagmaHideout_4F/scripts.inc,137,MagmaHideout_4F_Text_Grunt11PostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MagmaHideout_4F/scripts.inc::MagmaHideout_4F_Text_Grunt11PostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_f7e1f1902d8efc40,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MagmaHideout_4F/scripts.inc,149,MagmaHideout_4F_Text_Grunt12PostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MagmaHideout_4F/scripts.inc::MagmaHideout_4F_Text_Grunt12PostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_947c4a21ac7a2beb,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MagmaHideout_4F/scripts.inc,160,MagmaHideout_4F_Text_Grunt13PostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MagmaHideout_4F/scripts.inc::MagmaHideout_4F_Text_Grunt13PostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_d70cb53b85d4a24b,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MagmaHideout_4F/scripts.inc,177,MagmaHideout_4F_Text_TabithaPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MagmaHideout_4F/scripts.inc::MagmaHideout_4F_Text_TabithaPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_b27b02bbf4fe3d4f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MauvilleCity_Gym/scripts.inc,281,MauvilleCity_Gym_Text_KirkPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MauvilleCity_Gym/scripts.inc::MauvilleCity_Gym_Text_KirkPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_8f38b5136a1df4a9,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MauvilleCity_Gym/scripts.inc,292,MauvilleCity_Gym_Text_ShawnPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MauvilleCity_Gym/scripts.inc::MauvilleCity_Gym_Text_ShawnPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
dlg_8f85e406ad2f862d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/MauvilleCity_Gym/scripts.inc,305,MauvilleCity_Gym_Text_BenPostBattle,GROUP7_SELECTED,,DEFER_NONFACILITY_BATTLE,Not explicit Battle Frontier/Battle Tent facility content; keep for later dedicated HOLD handling,data/maps/MauvilleCity_Gym/scripts.inc::MauvilleCity_Gym_Text_BenPostBattle,G,COVERED_ALREADY,Existing translated/closed tracker evidence,tools/thai/translation/phaseF/batches/phaseF-selected-hold-groups1-4-final-reconcile.csv
