dialogue_id,source_label,source_file,candidate_category,final_category,mandatory,reason,script_references,flags,vars,branch_type,confidence,notes
dlg_f3193871c666b294,SlateportCity_OceanicMuseum_2F_Text_ThankYouForTheParts,data/maps/SlateportCity_OceanicMuseum_2F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_OceanicMuseum_2F_EventScript_CaptStern,,,mandatory,high,
dlg_bccdea658542d0e8,SlateportCity_OceanicMuseum_2F_Text_WellTakeThoseParts,data/maps/SlateportCity_OceanicMuseum_2F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_OceanicMuseum_2F_EventScript_CaptStern,,,mandatory,high,
dlg_6c9bfdabbe559c34,SlateportCity_OceanicMuseum_2F_Text_SternWhoAreYou,data/maps/SlateportCity_OceanicMuseum_2F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_OceanicMuseum_2F_EventScript_CaptStern,,,mandatory,high,
dlg_9758a7ae075cd9a8,SlateportCity_OceanicMuseum_2F_Text_WereTeamAqua,data/maps/SlateportCity_OceanicMuseum_2F/scripts.inc,main_story,main_story,yes,Resolved source reference,SlateportCity_OceanicMuseum_2F_EventScript_CaptStern,,,mandatory,high,
dlg_636ae9a849ca1131,SlateportCity_OceanicMuseum_2F_Text_BossGoingToBeFurious,data/maps/SlateportCity_OceanicMuseum_2F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_OceanicMuseum_2F_EventScript_CaptStern,,,mandatory,high,
dlg_e8971e4703accf6a,SlateportCity_OceanicMuseum_2F_Text_LetMeTakeCareOfThis,data/maps/SlateportCity_OceanicMuseum_2F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_OceanicMuseum_2F_EventScript_CaptStern,,,mandatory,high,
dlg_aa04df9ea54fa8e8,SlateportCity_OceanicMuseum_2F_Text_MeddlingKid,data/maps/SlateportCity_OceanicMuseum_2F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_OceanicMuseum_2F_EventScript_CaptStern,,,mandatory,high,
dlg_f04999e65407c9f5,SlateportCity_OceanicMuseum_2F_Text_CameToSeeWhatsTakingSoLong,data/maps/SlateportCity_OceanicMuseum_2F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_OceanicMuseum_2F_EventScript_CaptStern,,,mandatory,high,
dlg_6e3b14603f596d92,SlateportCity_OceanicMuseum_2F_Text_ArchieWarning,data/maps/SlateportCity_OceanicMuseum_2F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_OceanicMuseum_2F_EventScript_CaptStern,,,mandatory,high,
dlg_9d72999ead10d4fe,SlateportCity_OceanicMuseum_2F_Text_SternThankYouForSavingUs,data/maps/SlateportCity_OceanicMuseum_2F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_OceanicMuseum_2F_EventScript_CaptStern,,,mandatory,high,
dlg_d19a36b6538ce9c5,SlateportCity_OceanicMuseum_2F_Text_SternIveGotToGo,data/maps/SlateportCity_OceanicMuseum_2F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SlateportCity_OceanicMuseum_2F_EventScript_CaptStern,,,mandatory,high,
dlg_e32937d8b84ab3c8,SootopolisCity_Text_WhatIsThatGreenPokemon,data/maps/SootopolisCity/scripts.inc,optional_npc,optional_npc,no,Voluntary Sootopolis crisis spectator dialogue.,,,,excluded,high,
dlg_6968ce311e62156d,SootopolisCity_Text_FlyingMonStoppedRampage,data/maps/SootopolisCity/scripts.inc,optional_npc,optional_npc,no,Voluntary Sootopolis crisis spectator dialogue.,,,,excluded,high,
dlg_33a72eccf5c91c0b,SootopolisCity_Text_ThatWasWicked,data/maps/SootopolisCity/scripts.inc,optional_npc,optional_npc,no,Voluntary Sootopolis crisis spectator dialogue.,,,,excluded,high,
dlg_a7134aba2bf6ed31,SootopolisCity_Text_GreenOneSettlesThings,data/maps/SootopolisCity/scripts.inc,optional_npc,optional_npc,no,Voluntary Sootopolis crisis spectator dialogue.,,,,excluded,high,
dlg_3acf9511e8315954,SootopolisCity_Text_SawLegendWithOwnEyes,data/maps/SootopolisCity/scripts.inc,optional_npc,optional_npc,no,Voluntary Sootopolis crisis spectator dialogue.,,,,excluded,high,
dlg_eabce26bc325ab2d,SootopolisCity_Text_PrettyMonCameFromSky,data/maps/SootopolisCity/scripts.inc,optional_npc,optional_npc,no,Voluntary Sootopolis crisis spectator dialogue.,,,,excluded,high,
dlg_195b5a60d0c5cf8f,SootopolisCity_Text_SootopolisDidntGetWrecked,data/maps/SootopolisCity/scripts.inc,optional_npc,optional_npc,no,Voluntary Sootopolis crisis spectator dialogue.,,,,excluded,high,
dlg_c15588e7d6910800,SootopolisCity_Text_CaveOfOriginPleaseLeave,data/maps/SootopolisCity/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_e22de59284a8dd5b,SootopolisCity_Text_CaveOfOriginSleepsToo,data/maps/SootopolisCity/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_b4a62ec53eb78497,SootopolisCity_Text_FearedWorstWhenPokemonFlewDown,data/maps/SootopolisCity/scripts.inc,optional_npc,optional_npc,no,Voluntary Sootopolis crisis spectator dialogue.,,,,excluded,high,
dlg_2361a582c3330b84,SootopolisCity_Text_YouBroughtFlyingMon,data/maps/SootopolisCity/scripts.inc,optional_npc,optional_npc,no,Voluntary Sootopolis crisis spectator dialogue.,,,,excluded,high,
dlg_f4a47279c8fef42f,SootopolisCity_Text_GroudonPleaseStop,data/maps/SootopolisCity/scripts.inc,optional_npc,optional_npc,no,Voluntary Sootopolis crisis spectator dialogue.,,,,excluded,high,
dlg_c535707ea4269a80,SootopolisCity_Text_AfterAllOurScheming,data/maps/SootopolisCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SootopolisCity_EventScript_MaxieRayquaza,,,mandatory,high,
dlg_822eda05adca47a7,SootopolisCity_Text_KyogreCalmDown,data/maps/SootopolisCity/scripts.inc,optional_npc,optional_npc,no,Voluntary Sootopolis crisis spectator dialogue.,,,,excluded,high,
dlg_6e265d07775a618e,SootopolisCity_Text_TryingMeaninglessToPokemon,data/maps/SootopolisCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SootopolisCity_EventScript_ArchieRayquaza,,,mandatory,high,
dlg_2eb7f1b6277a7dc5,SootopolisCity_Text_InvolvedWithCrisisComeWithMe,data/maps/SootopolisCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SootopolisCity_EventScript_StevenLeadPlayerCaveOfOrigin,,,mandatory,high,
dlg_585a3ab7c24ab2ed,SootopolisCity_Text_DoesThisMakeYourFearPokemon,data/maps/SootopolisCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SootopolisCity_EventScript_StevenLeadPlayerCaveOfOrigin,,,mandatory,high,
dlg_d0a9580f9bb5ec14,SootopolisCity_Text_HereWereAreHelpWallace,data/maps/SootopolisCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SootopolisCity_EventScript_StevenLeadPlayerCaveOfOrigin,,,mandatory,high,
dlg_5fe249944b18d8de,SootopolisCity_Text_KnowWhatsNeededToHelpHim,data/maps/SootopolisCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SootopolisCity_EventScript_StevenHelpWallace,,,mandatory,high,
dlg_b7e2f6325e376b0e,SootopolisCity_Text_NeverBeenToSkyPillar,data/maps/SootopolisCity/scripts.inc,main_story,main_story,yes,Resolved source reference,SootopolisCity_EventScript_StevenHelpedWallace,,,mandatory,high,
dlg_a9cd459000662ef7,SootopolisCity_Text_SoThatsRayquaza,data/maps/SootopolisCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SootopolisCity_EventScript_Steven,,,mandatory,high,
dlg_3e9330ccd919163e,SootopolisCity_Text_MaxieArchieLeft,data/maps/SootopolisCity/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SootopolisCity_EventScript_StevenMaxieArchieLeft,,,mandatory,high,
dlg_4439fd1aa0f35e43,SootopolisCity_Text_HaventYouScaledSkyPillar,data/maps/SootopolisCity/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_d4343881c6553b45,SootopolisCity_Text_AquaMagmaDidntMeanHarm,data/maps/SootopolisCity/scripts.inc,optional_npc,optional_npc,no,Voluntary Sootopolis crisis spectator dialogue.,,,,excluded,high,
dlg_5d6e4208f3d20470,SootopolisCity_Gym_1F_Text_GymGuideAdvice,data/maps/SootopolisCity_Gym_1F/scripts.inc,optional_npc,optional_interaction,no,"Optional guide, statue, or registration interaction.",,,,excluded,high,
dlg_6aa6b6f2d39025c2,SootopolisCity_Gym_1F_Text_GymGuidePostVictory,data/maps/SootopolisCity_Gym_1F/scripts.inc,interaction,optional_interaction,no,"Optional guide, statue, or registration interaction.",,,,excluded,high,
dlg_e4617a5d97c17e89,SootopolisCity_Gym_1F_Text_ReceivedRainBadge,data/maps/SootopolisCity_Gym_1F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SootopolisCity_Gym_1F_EventScript_JuanDefeated,,,mandatory,high,
dlg_04c38272168a6c08,SootopolisCity_Gym_1F_Text_ExplainRainBadgeTakeThis,data/maps/SootopolisCity_Gym_1F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SootopolisCity_Gym_1F_EventScript_JuanDefeated,,,mandatory,high,
dlg_b78ca7c65ffc780f,SootopolisCity_Gym_1F_Text_ExplainWaterPulse,data/maps/SootopolisCity_Gym_1F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SootopolisCity_Gym_1F_EventScript_GiveWaterPulse,,,mandatory,high,
dlg_8a36290387ccbeb9,SootopolisCity_Gym_1F_Text_RegisteredJuan,data/maps/SootopolisCity_Gym_1F/scripts.inc,optional_npc,optional_interaction,no,"Optional guide, statue, or registration interaction.",,,,excluded,high,
dlg_2d66888f162fdf06,SootopolisCity_Gym_1F_Text_JuanPostBattle,data/maps/SootopolisCity_Gym_1F/scripts.inc,battle,main_story,yes,Resolved source reference,SootopolisCity_Gym_1F_EventScript_Juan,,,mandatory,high,
dlg_dd46d9c50f26106a,SootopolisCity_Gym_1F_Text_GoGetFortreeBadge,data/maps/SootopolisCity_Gym_1F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,SootopolisCity_Gym_1F_EventScript_GoGetFortreeBadge,,,mandatory,high,
dlg_bd0876a11b695f0b,SootopolisCity_Gym_1F_Text_GymStatue,data/maps/SootopolisCity_Gym_1F/scripts.inc,interaction,optional_interaction,no,"Optional guide, statue, or registration interaction.",,,,excluded,high,
dlg_b911bf166c1c005a,SootopolisCity_Gym_1F_Text_GymStatueCertified,data/maps/SootopolisCity_Gym_1F/scripts.inc,interaction,optional_interaction,no,"Optional guide, statue, or registration interaction.",,,,excluded,high,
dlg_3dfd8a9b33c2fb3b,SootopolisCity_Gym_B1F_Text_AndreaPostBattle,data/maps/SootopolisCity_Gym_B1F/scripts.inc,battle,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
dlg_1287c65870089f31,SootopolisCity_Gym_B1F_Text_CrissyPostBattle,data/maps/SootopolisCity_Gym_B1F/scripts.inc,battle,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
dlg_cddd5289fa5b4644,SootopolisCity_Gym_B1F_Text_DaphnePostBattle,data/maps/SootopolisCity_Gym_B1F/scripts.inc,battle,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
dlg_b49e81e83ce02b1a,SootopolisCity_Gym_B1F_Text_ConniePostBattle,data/maps/SootopolisCity_Gym_B1F/scripts.inc,battle,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
dlg_294cd07e35c5be67,SootopolisCity_Gym_B1F_Text_BridgetPostBattle,data/maps/SootopolisCity_Gym_B1F/scripts.inc,battle,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
dlg_82aaa419e4c7073e,SootopolisCity_Gym_B1F_Text_OliviaPostBattle,data/maps/SootopolisCity_Gym_B1F/scripts.inc,battle,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
dlg_4bda4092b8e06fa2,SootopolisCity_Gym_B1F_Text_TiffanyPostBattle,data/maps/SootopolisCity_Gym_B1F/scripts.inc,battle,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
dlg_adcd34017cc5ed91,SootopolisCity_Gym_B1F_Text_BethanyPostBattle,data/maps/SootopolisCity_Gym_B1F/scripts.inc,battle,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
dlg_4c893dad8d5b27d8,SootopolisCity_Gym_B1F_Text_AnnikaPostBattle,data/maps/SootopolisCity_Gym_B1F/scripts.inc,battle,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
dlg_50db3d77d0d3f415,SootopolisCity_Gym_B1F_Text_BriannaPostBattle,data/maps/SootopolisCity_Gym_B1F/scripts.inc,battle,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
dlg_77c0e5dfb773e0ac,Underwater_SeafloorCavern_Text_SubExplorer1,data/maps/Underwater_SeafloorCavern/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_b838b5d4617b61fc,VerdanturfTown_House_Text_DefeatEliteFourInARow,data/maps/VerdanturfTown_House/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_ae26a5585d0e39c3,VictoryRoad_1F_Text_WallyNotGoingToLoseAnymore,data/maps/VictoryRoad_1F/scripts.inc,optional_npc,main_story,yes,Resolved source reference,VictoryRoad_1F_EventScript_WallyEntranceBattle,,,mandatory,high,
dlg_2c3eb5a86574bda7,VictoryRoad_1F_Text_WallyPostEntranceBattle,data/maps/VictoryRoad_1F/scripts.inc,battle,main_story,yes,Resolved source reference,VictoryRoad_1F_EventScript_WallyEntranceBattle,,,mandatory,high,
dlg_a2eb9f186fcc3a94,VictoryRoad_1F_Text_WallyPostBattle,data/maps/VictoryRoad_1F/scripts.inc,battle,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
dlg_8012ad0711478da1,PetalburgCity_Gym_Text_GiveEnigmaBerry,data/text/berries.inc,item,optional_reward,no,Optional item reward outside required progression.,,,,excluded,high,
dlg_f05a5b388b38ad28,gText_Birch_Welcome,data/text/birch_speech.inc,main_story,main_story,yes,Resolved source reference,opening_sequence,,,mandatory,high,
dlg_a0a50d7092ef23e5,gText_Birch_Pokemon,data/text/birch_speech.inc,main_story,main_story,yes,Resolved source reference,opening_sequence,,,mandatory,high,
dlg_8413e20c18110096,gText_Birch_MainSpeech,data/text/birch_speech.inc,main_story,main_story,yes,Resolved source reference,opening_sequence,,,mandatory,high,
dlg_412f32d24928ff84,gText_Birch_AndYouAre,data/text/birch_speech.inc,main_story,main_story,yes,Resolved source reference,opening_sequence,,,mandatory,high,
dlg_008b1eacc20d2fa0,gText_Birch_BoyOrGirl,data/text/birch_speech.inc,main_story,main_story,yes,Resolved source reference,opening_sequence,,,mandatory,high,
dlg_9ef890e3b20a3ebf,gText_Birch_WhatsYourName,data/text/birch_speech.inc,main_story,main_story,yes,Resolved source reference,opening_sequence,,,mandatory,high,
dlg_531e30048ab5cfb4,gText_Birch_SoItsPlayer,data/text/birch_speech.inc,main_story,main_story,yes,Resolved source reference,opening_sequence,,,mandatory,high,
dlg_3d03c87c21475304,gText_Birch_YourePlayer,data/text/birch_speech.inc,main_story,main_story,yes,Resolved source reference,opening_sequence,,,mandatory,high,
dlg_745792a288a31bbd,gText_Birch_AreYouReady,data/text/birch_speech.inc,main_story,main_story,yes,Resolved source reference,opening_sequence,,,mandatory,high,
dlg_e7ece514f1c0a6a5,gText_NoMoreRoomForPokemon,data/text/pc_transfer.inc,system,optional_interaction,no,Optional or avoidable interaction branch.,,,,excluded,high,
dlg_fbfff4949ad6b61d,gText_NicknameThisPokemon,data/text/pc_transfer.inc,system,main_story,yes,Resolved source reference,Route119_WeatherInstitute_2F_EventScript_ReceiveCastformParty,,,mandatory,high,
dlg_7696ddbcad4cdaca,gBirchDexRatingText_SoYouveSeenAndCaught,data/text/pokedex_rating.inc,menu,main_story,yes,Resolved source reference,ProfBirch_EventScript_RatePokedex,,,mandatory,high,
dlg_dc0ce7c8455a31db,gBirchDexRatingText_OnANationwideBasis,data/text/pokedex_rating.inc,menu,main_story,yes,Resolved source reference,ProfBirch_EventScript_RatePokedex,,,mandatory,high,
