id,raw_category,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,source_file,source_line,source_label
dlg_e32e75ce558893ff,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,520,BattleFrontier_BattleArenaBattleRoom_Text_ReadyFor5thOpponent
dlg_ce116f4d10850629,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,524,BattleFrontier_BattleArenaBattleRoom_Text_ReadyFor6thOpponent
dlg_c8b58b7d60e39f2c,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,528,BattleFrontier_BattleArenaBattleRoom_Text_ReadyFor7thOpponent
dlg_329230d4a1040980,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,532,BattleFrontier_BattleArenaBattleRoom_Text_SaveAndShutDown
dlg_2189e722fc90c0ae,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,536,BattleFrontier_BattleArenaBattleRoom_Text_RetireFromChallenge
dlg_2e6f5111b18d1a10,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,540,BattleFrontier_BattleArenaBattleRoom_Text_SavingPleaseWait
dlg_ce371ed02eb3945f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,544,BattleFrontier_BattleArenaBattleRoom_Text_RecordLastBattle
dlg_3584f36265f673a8,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,548,BattleFrontier_BattleArenaBattleRoom_Text_NowFaceTycoon
dlg_4d9544a582cc0b95,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,554,BattleFrontier_BattleArenaBattleRoom_Text_PreparedForTycoon
dlg_4ed7e474b581b456,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,558,BattleFrontier_BattleArenaBattleRoom_Text_MakeWayForGreta
dlg_0f67e7f136f4ee5f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,562,BattleFrontier_BattleArenaBattleRoom_Text_GretaYoureChallenger
dlg_da204ddc54db952b,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,567,BattleFrontier_BattleArenaBattleRoom_Text_IsThatRight
dlg_7fd66fb72dcbdca3,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,571,BattleFrontier_BattleArenaBattleRoom_Text_YouLookWeakTakeThingsEasy
dlg_1b29ef9cc04cb58f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,579,BattleFrontier_BattleArenaBattleRoom_Text_IgniteMyPassionForBattle
dlg_7501093141832592,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,583,BattleFrontier_BattleArenaBattleRoom_Text_GretaYoureToughAfterAll
dlg_572a41e639a1a8ef,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,589,BattleFrontier_BattleArenaBattleRoom_Text_ReceivedGutsSymbol
dlg_51ccacbbae3683cc,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,593,BattleFrontier_BattleArenaBattleRoom_Text_GoingToBeFunNextTime
dlg_9a1a6c2a5c458c0f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,598,BattleFrontier_BattleArenaBattleRoom_Text_GretaLookingForwardToSeeingAgain
dlg_a26aa30dc4f9122a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,605,BattleFrontier_BattleArenaBattleRoom_Text_SoAreYouReady
dlg_7af31c02164515c2,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,609,BattleFrontier_BattleArenaBattleRoom_Text_WontAllowHalfheartedEffort
dlg_a876b4dab546a6c8,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,613,BattleFrontier_BattleArenaBattleRoom_Text_LetsGetThisStarted
dlg_3ed55800eb4ce293,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,617,BattleFrontier_BattleArenaBattleRoom_Text_GretaBlownAway
dlg_d28e2cdf0562fc8f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,621,BattleFrontier_BattleArenaBattleRoom_Text_GutsSymbolTookGoldenShine
dlg_7067733edb0d5e88,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc,625,BattleFrontier_BattleArenaBattleRoom_Text_IfWeBattleAgainWontLose
dlg_91024dea19dd5e37,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaCorridor/scripts.inc,86,BattleFrontier_BattleArenaCorridor_Text_PleaseStepIn
dlg_ff3267919ccd4ea9,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,351,BattleFrontier_BattleArenaLobby_Text_WelcomeToBattleArena
dlg_0b26e15c7a588975,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,357,BattleFrontier_BattleArenaLobby_Text_WishToTakeChallenge
dlg_c2802c41dd7b9604,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,361,BattleFrontier_BattleArenaLobby_Text_AwaitAnotherChallenge
dlg_bd38bbdac0637283,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,365,BattleFrontier_BattleArenaLobby_Text_ExplainChallenge
dlg_97b049d4dc220484,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,386,BattleFrontier_BattleArenaLobby_Text_OkayToSave
dlg_d9990d27a1a07306,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,390,BattleFrontier_BattleArenaLobby_Text_WhichLevelMode
dlg_0e3b24f026324e7f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,395,BattleFrontier_BattleArenaLobby_Text_SelectThreeMons
dlg_046237cab33856e6,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,399,BattleFrontier_BattleArenaLobby_Text_NotEnoughValidMonsLvOpen
dlg_546ddb1993f2c45d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,411,BattleFrontier_BattleArenaLobby_Text_NotEnoughValidMonsLv50
dlg_276ac9edf7f6d43f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,425,BattleFrontier_BattleArenaLobby_Text_GuideYouToArena
dlg_3c66675adad1eacd,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,429,BattleFrontier_BattleArenaLobby_Text_DidntSaveBeforeShuttingDown
dlg_1caf92ece303dc54,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,439,BattleFrontier_BattleArenaLobby_Text_CongratsOnSevenWins
dlg_65539213aadb9c8b,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,443,BattleFrontier_BattleArenaLobby_Text_RecordAchievement
dlg_8a5cacb5ac2d2e45,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,449,BattleFrontier_BattleArenaLobby_Text_PresentYouWithPrize
dlg_8494da1b96cf30fb,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,454,BattleFrontier_BattleArenaLobby_Text_ReceivedPrize
dlg_02e8671cf2989e42,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,459,BattleFrontier_BattleArenaLobby_Text_BagFullReturnForPrize
dlg_734502b0924f36f9,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,464,BattleFrontier_BattleArenaLobby_Text_ThankYouWaitWhileSave
dlg_0be87cfbea5c69a4,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,468,BattleFrontier_BattleArenaLobby_Text_AwaitAnotherChallenge2
dlg_80f292433b0f7382,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,472,BattleFrontier_BattleArenaLobby_Text_LookingForwardToArrivalSaveGame
dlg_ed2d20776a05efab,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,479,BattleFrontier_BattleArenaLobby_Text_RecordLastMatch
dlg_a380480c7c92ad31,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,483,BattleFrontier_BattleArenaLobby_Text_BadIdeaToNotAttack
dlg_0120b978c51d94d4,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,488,BattleFrontier_BattleArenaLobby_Text_LandingHitsWorked
dlg_07933ddbc85de2b1,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,493,BattleFrontier_BattleArenaLobby_Text_MatchWasDeclaredDraw
dlg_a98d1c96c4b5e772,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,499,BattleFrontier_BattleArenaLobby_Text_OrderOfMonsImportant
dlg_3bf0a5a52eb256c6,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,510,BattleFrontier_BattleArenaLobby_Text_RulesAreListed
dlg_272cb215a9402811,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,513,BattleFrontier_BattleArenaLobby_Text_ReadWhichHeading
dlg_d67070c258e2b287,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,516,BattleFrontier_BattleArenaLobby_Text_ExplainBattleRules
dlg_0480006b9898f2f6,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,528,BattleFrontier_BattleArenaLobby_Text_ExplainMindRules
dlg_4f8fe99d75585934,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,536,BattleFrontier_BattleArenaLobby_Text_ExplainSkillRules
dlg_cc5538bff5d70c2e,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,555,BattleFrontier_BattleArenaLobby_Text_ExplainBodyRules
dlg_981b36b98c2f7d74,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,563,BattleFrontier_BattleArenaLobby_Text_CongratsOnDefeatingTycoon
dlg_6ed303f073a6083f,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleArenaLobby/scripts.inc,569,BattleFrontier_BattleArenaLobby_Text_PleaseAcceptBattlePoints
dlg_e96fe9f8c7e88116,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,924,BattleFrontier_BattleDomeBattleRoom_Text_PlayerHasEnteredDome
dlg_96fa79bd2625ad3f,trainer,Trainer,Spoken Trainer Dialogue,TRANSLATE_REQUIRED,DONE,Phase F Trainer Waves,Translate spoken trainer dialogue. Trainer class/name tables are not automatically included.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,927,BattleFrontier_BattleDomeBattleRoom_Text_PlayerVersusTrainer
dlg_8c60c1a732c6652d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,933,BattleFrontier_BattleDomeBattleRoom_Text_PlayerIsWinner
dlg_f33b9b844068a06a,trainer,Trainer,Spoken Trainer Dialogue,TRANSLATE_REQUIRED,DONE,Phase F Trainer Waves,Translate spoken trainer dialogue. Trainer class/name tables are not automatically included.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,937,BattleFrontier_BattleDomeBattleRoom_Text_TrainerIsWinner
dlg_e434e593545e067b,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,941,BattleFrontier_BattleDomeBattleRoom_Text_PlayerIsLv50Champ
dlg_bcf50a0d5c2ea369,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,946,BattleFrontier_BattleDomeBattleRoom_Text_PlayerIsLvOpenChamp
dlg_35888f0e1084e321,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,951,BattleFrontier_BattleDomeBattleRoom_Text_RefereeDecisionPleaseWait
dlg_cb7f29bef4209d1b,trainer,Trainer,Spoken Trainer Dialogue,TRANSLATE_REQUIRED,DONE,Phase F Trainer Waves,Translate spoken trainer dialogue. Trainer class/name tables are not automatically included.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,959,BattleFrontier_BattleDomeBattleRoom_Text_RefereesDecidedWinnerTrainer
dlg_b48d98bfbeace9ce,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,967,BattleFrontier_BattleDomeBattleRoom_Text_RefereesDecidedWinnerPlayer
dlg_9316f485784f9b67,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,975,BattleFrontier_BattleDomeBattleRoom_Text_BrightNewHope
dlg_bdba84f10b1ffebd,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,979,BattleFrontier_BattleDomeBattleRoom_Text_RisingStar
dlg_d8e2b40f9530066d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,983,BattleFrontier_BattleDomeBattleRoom_Text_WillTheyRaceToChampionship
dlg_fa89f6c8163cbd70,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,988,BattleFrontier_BattleDomeBattleRoom_Text_CanAchieveChampionFirstTry
dlg_5baef93ebe3b7762,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,993,BattleFrontier_BattleDomeBattleRoom_Text_CanLossBeAvenged
dlg_bfe22aa50a2fc99a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,998,BattleFrontier_BattleDomeBattleRoom_Text_OnFireForChampionship
dlg_9f1156fd487cfcf8,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,1003,BattleFrontier_BattleDomeBattleRoom_Text_WinHereAdvancesToFinal
dlg_f94ef5ff629db28b,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,1008,BattleFrontier_BattleDomeBattleRoom_Text_WillLongHeldDreamComeTrue
dlg_a9635583e64312f3,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,1013,BattleFrontier_BattleDomeBattleRoom_Text_TheInvincibleChampion
dlg_9422bbb39ab77477,trainer,Trainer,Spoken Trainer Dialogue,TRANSLATE_REQUIRED,DONE,Phase F Trainer Waves,Translate spoken trainer dialogue. Trainer class/name tables are not automatically included.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,1017,BattleFrontier_BattleDomeBattleRoom_Text_CanAnyoneHopeToBeatTrainer
dlg_3558bf2b84be2158,trainer,Trainer,Spoken Trainer Dialogue,TRANSLATE_REQUIRED,DONE,Phase F Trainer Waves,Translate spoken trainer dialogue. Trainer class/name tables are not automatically included.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,1022,BattleFrontier_BattleDomeBattleRoom_Text_DoBattlesExistSolelyForTrainer
dlg_6ba54c2c2fbbbf26,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,1027,BattleFrontier_BattleDomeBattleRoom_Text_CurrentChampAimingToRetainTitle
dlg_6f877de285a89ff2,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,1032,BattleFrontier_BattleDomeBattleRoom_Text_FormerChampHasReturned
dlg_6ea1d5dcbb977978,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,1036,BattleFrontier_BattleDomeBattleRoom_Text_FormerToughnessReturned
